table_id,content_category,raw_item,canonical_item,count
1-18,영화,영화름 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,10
1-18,영화,소재 스토리  장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,10
1-18,영화,영 없음,화 없음,8
1-18,영화,영화들 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,6
1-18,영화,번역 자막I더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,6
1-18,영화,위 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,6
1-18,영화,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,5
1-18,영화,소재 스토리 장르 등이 진부 획일적이어서,소재 스토리 장르 등이 진부획일적이어서,5
1-18,영화,슈 폭력  노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,4
1-18,영화,폭력   노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,4
1-18,영화,흙 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,4
1-18,영화,복 작울성이나 예술적 가치가 떨어다고 생각해서,작품성이나 예술적 가치가 떨어진다고 생각해서,4
1-18,영화,위 국가 간 역사-외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,영화,순위 소재 스토리 장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,4
1-18,영화,과도한  광고 노출이 많아서,과도한 광고 노출이 많아서,4
1-18,영화,다양한 문에 대한 고로가 부족해세인종 성소수자 종교 등,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,4
1-18,영화,출 폭력  노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,4
1-18,영화,번역 자막더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,4
1-18,영화,화 한국어가 어렵고 생소해서,한국어가 어렵고 생소해서,4
1-18,영화,복 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,4
1-18,영화,"소재 스토리 , 장르 등이 진부 획일적이어서",소재 스토리 장르 등이 진부획일적이어서,4
1-18,영화,숲 접하기 어려운 환경이어서,접하기 어려운 환경이어서,3
1-18,영화,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,3
1-18,영화,폭력 노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,3
1-18,영화,출 소재 스토리 장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,다양한 문회에 대한 고가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,2
1-18,영화,출 한국 영화 배우 관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,다양한 문회에 대한 고로가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,2
1-18,영화,주,Q,2
1-18,영화,영화지 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,2
1-18,영화,복 한국 영화 배우 관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,화 폭력 노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,2
1-18,영화,소재  스토리  장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,복 영화들 보논데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,2
1-18,영화,슈 한국 영화 배우 관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,위 언어와 문화가 달라 내용흘 이해하기 어려워서,언어와 문화가 달라 내용올 이해하기 어려워서,2
1-18,영화,출 작품성이나 예술적 가치가 떨어진다고 생각해서,작품성이나 예술적 가치가 떨어진다고 생각해서,2
1-18,영화,다양한 문회에 대한 고마가 부족해세인종 성소수자 종교,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,2
1-18,영화,숲 소재  스토리 장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,화 번역 자막-더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,2
1-18,영화,영화볼 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,2
1-18,영화,다양한 문회에 대한 펴가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,2
1-18,영화,위 작품성이나 예술적 '가치가 '떨어진다고 생각해서,작품성이나 예술적 가치가 떨어진다고 생각해서,2
1-18,영화,위 스토리의 짜임새가 '떨어저서,스토리의 짜임새가 떨어저서,2
1-18,영화,숲 스토리의 짜임새가 '떨어저서,스토리의 짜임새가 떨어저서,2
1-18,영화,숲 소새 스토리 장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,복 한국 영화 배우-관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,수 폭력  노출 등의 표현방식이 너무 자극적이어서,폭력  노출 등의 표현방식이 너무 자극적이어서,2
1-18,영화,복 작품정이나 예술적 가치자 떨어진다고 생각해서,작품성이나 예술적 가치가 떨어진다고 생각해서,2
1-18,영화,디양한 문회에 대한 펴마가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,2
1-18,영화,순위 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,2
1-18,영화,(시청 경로 부족 인터넷 속되망 문제   정보 부족 등,접하기 어려운 환경이어서 (지청 경로 부족 인터넷 속되망 문제  정보 부족 등,2
1-18,영화,위 한국 영화 배우-관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,"숲 소재 스토리 장르 등이 진부획일적이어서 """,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,출 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,2
1-18,영화,없음,화 없음,2
1-18,영화,"주 폭력, '노출 등의 표현방식이 너무 자극적이어서",폭력  노출 등의 표현방식이 너무 자극적이어서,2
1-18,영화,번역 자막/더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,2
1-18,영화,(중복) 과도한 광고 노출이 많아서,과도한 광고 노출이 많아서,2
1-18,영화,국가 간 역사 -외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,2
1-18,영화,디양한 문회에 대한 펴려가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,2
1-18,영화,한국 영화 배우 -관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,복 한국 영화 배우-관계자의 부적절하 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,흙 소재 스토리 장르 등이 진부획일적이어서,소재 스토리 장르 등이 진부획일적이어서,2
1-18,영화,복 영화루 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,2
1-18,영화,둘 스토리의 짜임새가 떨어저서,스토리의 짜임새가 떨어저서,2
1-18,영화,순 번역 자막 더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,2
1-18,영화,위 한국 영화 배우 관계자의 부적절한 언행,한국 영화 배우 관계자의 부적절한 언행,2
1-18,영화,수 접하기 어려운 환경이어서 (지청 '경로 부족 인터넷 속되망 문제  정보 부족 등,접하기 어려운 환경이어서 (지청 경로 부족 인터넷 속되망 문제  정보 부족 등,1
1-18,영화,"한국 영화 배우 관계자의 부적절한 언행 """,한국 영화 배우 관계자의 부적절한 언행,1
1-18,영화,다양한 문에 대한 고로마 부족해세인종 성소수자 종교 히,다양한 문에 대한 고까마가 부족해세인종 성소수자 종교 히,1
1-18,영화,출 영화들 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,1
1-18,영화,구분 전체 남성 여성,구분 전체 남성 성별 여성,1
1-18,영화,한국 영화 배우 관계자의 부적절한  언행,한국 영화 배우 관계자의 부적절한 언행,1
1-18,영화,흙 다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,1
1-18,영화,; 영화들 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,1
1-18,영화,흙 영화루 보는데 비용이 많이 들어서,영화루 보는데 비용이 많이 들어서,1
1-18,영화,디양한 문에 대한 고가 부족해세인종 성소수자 종교 등,다양한 문회에 대한 고려가 부족해세인종 성소수자 종교 등,1
1-18,영화,접하기 어려운 환경이어서 (시청 경로 부족 인터넷 속되망 문제   정보 부족 등,접하기 어려운 환경이어서 (지청 경로 부족 인터넷 속되망 문제  정보 부족 등,1
1-18,영화,디양한 문화에 대한 고로가 부족해세인종 성소수자 종교,디양한 문화에 대한 고로마가 부족해세인종 성소수자 종교 텅,1
1-18,예능,예 없음,없음,16
1-18,예능,짜임새 있는 포패이 아니고 즉흥적이어서,짜임새 있는 포매이 아니고 즉흥적이어서,12
1-18,예능,예 기타,기타,10
1-18,예능,능 한국어가 어렵고 생소해서,한국어가 어렵고 생소해서,10
1-18,예능,번역 자막더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,9
1-18,예능,순 나오는 사람들이 반복적으로 출연해서,나오는 사람들이 반복적으로 출연해서,9
1-18,예능,국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,8
1-18,예능,번역 자막 더방으로 보기 불편해서,번역 자막-더방으로 보기 불편해서,8
1-18,예능,방송용 자매텍스트 말 풍선 이모티l 등이 너무 많아서,방송용 자매텍스트 말 풍선 이모티서 등이 너무 많아서,8
1-18,예능,방송용 자매텍스 말 풍선 이모티서 덩이 너무 많아서,방송용 자매텍스트 말 풍선 이모티서 등이 너무 많아서,7
1-18,예능,위 매력 있는 스타가 출연하지 않아서,매력 있는 스타가 출연하지 않아서,7
1-18,예능,짜임새 있는 포맺이 아니고 즉흥적이어서,짜임새 있는 포매이 아니고 즉흥적이어서,6
1-18,예능,출연진 관계자의 부적절한  언행,출연진 관계자의 부적절한 언행,6
1-18,예능,게스트들의 토크에 의존하는 포맺이 많아서,게스트들의 토크에 의존하는 포매이 많아서,5
1-18,예능,흙 출연진 관계자의 부적절한 언행,출연진 관계자의 부적절한 언행,4
1-18,예능,위 국가 간 역사 외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,예능,복 짜임새 있는 포패이 아니고 즉흥적이어서,짜임새 있는 포매이 아니고 즉흥적이어서,4
1-18,예능,능 과도한 광고 노출이 많아서,과도한 광고 노출이 많아서,4
1-18,예능,국가 간 역사 -외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,예능,숲 나오는 사람들이 반복적으로 출연해서,나오는 사람들이 반복적으로 출연해서,4
1-18,예능,(중복) 나오는 사람들이 반복적으로 출연해서,나오는 사람들이 반복적으로 출연해서,4
1-18,예능,위 나오는 사람들이 반복적으로 출연해서,나오는 사람들이 반복적으로 출연해서,4
1-18,예능,중 국가 간 역사-외교적 관계로 인해서,국가 간 역사-외교적 관계로 인해서,4
1-18,예능,위 출연진 관계자의 부적절한 언행,출연진 관계자의 부적절한 언행,4
1-18,예능,순 출연진 관계자의 부적절한 언행,출연진 관계자의 부적절한 언행,4
1-18,예능,능 접하기 어려운 환경이어서,접하기 어려운 환경이어서,4
1-18,예능,(시청 경로 부족 인터넷 속되망 문제 정보 부족 등,접하기 어려운 환경이어서 (시청 경로 부족 인터넷 속되망 문제   정보 부족 등,3
1-18,예능,중 출연진 관계자의 부적절한 언행,출연진 관계자의 부적절한 언행,3
